user_id,signup_date,last_order_date,total_orders,total_spend,favorite_cuisine,last_platform_used,days_since_last_order,last_order_value,customer_lifetime_value,number_of_orders,number_of_users_referred
533420e6-d9d8-4b8d-be8a-dee70758e201,2025-07-30,2024-10-15,6,261.42,Asian,iOS,344,44.03,392.13,6,0
4223623b-cc3e-4dde-9ad5-cf06364d7c87,2023-02-04,2025-08-29,136,16595.2,Pizza,Web,26,140.17,25392.8,136,2
e14eb70d-b380-473a-989d-9d4ae15ca666,2024-05-30,2024-12-07,17,1272.85,Arabic,iOS,291,61.21,1909.27,17,0
30e912f2-f2b4-4abf-8441-aefd0299436a,2025-07-20,2024-10-10,5,299.45,Pizza,Android,349,63.49,699.18,5,1
8e200724-7d13-4018-a80b-ac63b856d035,2022-11-26,2025-08-25,240,20708.7,Healthy,Android,30,85.0,33063.05,240,8
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,2024-01-03,2024-12-26,24,1803.61,Arabic,Android,272,83.2,2955.42,24,1
4b5305e5-17d2-482e-846a-0df5cafda613,2025-08-08,2024-09-30,4,123.53,Arabic,Android,359,32.19,185.29,4,0
a9f948b2-4e63-44bb-be49-3f43b118f68d,2025-07-16,2024-09-27,3,143.31,Arabic,Android,362,42.24,464.97,3,1
58007c02-87ea-4ff5-8db0-674679279973,2023-06-23,2025-02-10,30,2358.99,Asian,Web,226,68.56,4038.48,30,2
5a104129-54ae-4d1b-8ce6-424dbef59fe6,2024-07-31,2024-11-05,14,598.71,Italian,Android,323,35.88,898.07,14,0
3b048a8b-405b-4dc9-8e7e-d827455ac762,2025-08-27,2024-09-20,4,191.15,Burgers,iOS,369,45.71,286.73,4,0
be2d740a-1e9b-43bc-90c7-c006314d3441,2025-07-07,2024-10-07,7,333.57,Italian,iOS,352,45.68,500.35,7,0
3108d448-2f65-4afa-b0ae-8f08c31edbbc,2023-05-04,2024-12-15,18,1138.24,Indian,iOS,283,67.52,1707.36,18,0
96ef2ad6-b97e-4703-86c8-adfe7bf47042,2025-07-15,2024-09-20,4,204.81,Pizza,Android,369,44.4,307.22,4,0
fb02bebb-4872-4a4d-98c7-472a864e9a13,2025-09-21,2024-10-05,5,267.27,Italian,Android,354,52.31,400.9,5,0
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,2025-07-05,2024-09-25,4,152.37,Arabic,iOS,364,38.57,228.55,4,0
2067bdac-88bd-43d1-b540-b30e039f3a25,2023-02-02,2025-09-07,247,20847.01,Pizza,iOS,17,78.19,32270.51,247,4
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,2023-04-12,2025-09-22,230,24930.11,Indian,Android,2,86.93,38395.16,230,4
c0b6fce2-de53-490a-a34b-6cf62053da42,2023-10-28,2025-07-02,60,4237.43,Italian,iOS,84,75.34,6356.15,60,0
48ca7651-92f5-4f7b-8323-d342df6a8f93,2024-09-17,2025-01-07,25,1939.82,Indian,Android,260,67.11,3159.73,25,1
f72ada9b-2f32-451e-9738-811d70c2903f,2024-09-01,2025-04-25,47,3512.11,Italian,Web,152,80.48,5268.16,47,0
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,2025-06-30,2024-09-18,2,74.65,Burgers,iOS,371,42.77,111.97,2,0
93b7a886-12f7-4c97-bde3-1a516694c343,2024-03-13,2025-03-13,37,2738.9,Healthy,Android,195,83.7,4608.35,37,2
cfa701cd-2631-400b-a6d7-94d30db95301,2024-12-27,2024-11-10,11,879.74,Indian,Android,318,95.24,1319.61,11,0
3f897142-fe71-4b14-95ce-6a664dc82a1e,2023-06-03,2025-03-05,35,2783.83,Burgers,Android,203,76.49,4675.74,35,2
989bc4da-9b37-422b-aa8a-616fc3b290d0,2022-02-01,2024-11-25,17,1392.51,Asian,Android,303,92.33,2088.77,17,0
61607459-85c7-404b-8693-da1139c6a1ca,2024-04-24,2025-09-03,192,23120.01,Pizza,iOS,21,115.42,35430.01,192,3
96a9954f-dc33-41f9-8c1f-55ab715629ee,2024-08-18,2025-04-15,41,2252.13,Asian,Android,162,45.55,3378.2,41,0
0f6b40d0-9efb-458b-9191-b3634e2d6645,2024-09-13,2024-11-23,13,847.49,Burgers,iOS,305,65.69,1771.23,13,2
c342bd2b-f295-456e-9967-5f06bd767e35,2024-12-13,2025-01-04,21,965.15,Italian,iOS,263,41.29,1447.73,21,0
14c8b3b4-a911-4192-83bf-d9313605bf54,2025-07-14,2024-10-02,6,309.26,Pizza,iOS,357,41.61,713.89,6,1
2812859a-1337-439e-8d4f-5d272c7f0b79,2025-07-10,2024-10-11,4,234.56,Healthy,iOS,348,55.83,351.84,4,0
784c2f29-9804-42a2-b07a-a066735435ea,2023-09-26,2024-12-22,23,1367.0,Healthy,Android,276,54.32,2050.5,23,0
48603b32-b4fb-4eb9-89c1-3de73b4206c5,2025-07-22,2024-10-22,8,261.51,Burgers,Android,337,31.38,392.27,8,0
3bc1a987-aff8-454d-9238-d630743b65a2,2025-08-27,2024-10-23,7,353.03,Italian,iOS,336,50.94,529.55,7,0
96fc734d-a003-4d28-8a8f-3653c9af18f8,2025-09-16,2024-09-13,2,115.07,Indian,iOS,376,48.03,172.6,2,0
1d61fac3-6cd5-4859-b2a4-47b2ef04e57d,2025-08-24,2024-10-08,7,409.79,Burgers,iOS,351,66.02,614.69,7,0
44007d5a-e88d-4719-a624-2b40a5cb63a2,2024-10-26,2024-12-05,19,892.83,Indian,iOS,293,54.62,1339.24,19,0
cae9b4a7-2a79-4a68-8f44-704f1247ea4e,2024-03-18,2025-05-28,54,4281.03,Arabic,Android,119,84.71,6921.54,54,2
ebd34616-91b7-4d8e-9301-6989bfbbb17f,2023-05-07,2025-09-12,232,27127.45,Arabic,iOS,12,104.55,42691.18,232,8
4dd8eb85-b04d-4376-b7fc-97031fd5a423,2025-07-21,2024-10-14,6,184.25,Arabic,iOS,345,32.02,276.38,6,0
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,2025-08-27,2024-09-09,1,44.9,Arabic,iOS,380,38.37,317.35,1,1
e3b137fc-0a34-40fc-9918-ee461497d658,2024-09-19,2025-05-09,48,3311.07,Pizza,Android,138,64.6,4966.61,48,0
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,2024-08-05,2025-04-17,41,2089.62,Burgers,iOS,160,42.52,3134.44,41,0
dc4ad56b-d601-4237-ac9e-d156f63fce41,2023-11-30,2024-12-07,15,813.0,Burgers,Android,291,54.61,1219.5,15,0
c3c75611-ffe3-4a49-854f-92fff366bad4,2024-11-17,2025-02-10,30,1525.38,Healthy,iOS,226,54.51,2288.07,30,0
c35b1c8c-0a4c-4f7f-9384-ec2b44feacae,2025-01-27,2024-11-17,11,877.42,Italian,iOS,311,81.61,1566.13,11,1
7135f221-a6c9-437f-84da-d06a7872bdeb,2024-03-30,2025-09-09,93,7170.43,Indian,iOS,15,67.09,12255.64,93,6
6f962882-95d8-4980-bf37-d19c2e76128b,2025-07-24,2025-03-27,39,2262.58,Burgers,iOS,181,54.48,3643.87,39,1
785299f4-175b-498d-b814-01027de1bdfe,2024-12-31,2025-02-24,32,1791.12,Burgers,iOS,212,67.0,2686.69,32,0
1ac70ec0-ab8d-4eb4-9230-dfbd5553b2fe,2025-07-27,2024-10-14,4,194.83,Healthy,Android,345,53.68,292.25,4,0
7ed70ed7-b194-490b-a961-929e546e035a,2024-04-21,2024-12-15,18,984.71,Healthy,iOS,283,51.24,1477.06,18,0
c2b01cfd-d045-4d1c-a684-09e3f1f8343e,2024-04-22,2024-11-10,10,522.21,Arabic,Android,318,51.12,783.31,10,0
409d3602-5084-4242-968b-1625746f7891,2023-05-20,2025-05-06,47,3430.22,Italian,iOS,141,69.8,5395.34,47,1
dd6ac7b8-6778-443b-85c5-b37af85e06a1,2025-07-25,2024-10-14,5,207.09,Pizza,Android,345,47.52,560.64,5,1
de8ede0b-a85c-4e4a-804b-6fabfcf56188,2024-10-04,2024-12-21,18,952.22,Arabic,Web,277,45.58,1428.33,18,0
84b871bb-3005-48d2-8de0-51a669ca97d2,2025-08-13,2024-10-01,2,109.35,Italian,iOS,358,62.59,164.02,2,0
71299889-a01a-4992-bf9d-3e64c1a6423b,2025-07-28,2024-10-19,6,329.28,Indian,Android,340,64.82,493.92,6,0
218a1536-8c99-4894-845d-cc38341c6494,2024-04-01,2025-09-11,198,14268.86,Burgers,Android,13,64.36,21903.29,198,2
7c16128d-b2c0-4394-a17f-29e170286046,2024-08-02,2025-08-26,141,13387.29,Burgers,Android,29,109.23,21830.93,141,7
cc9fd334-9bdf-4377-a149-23c2f920264c,2022-12-22,2025-09-05,92,11000.17,Healthy,Android,19,113.1,17750.25,92,5
03802b70-8d03-491e-8f8d-5238288b78b5,2025-07-17,2024-09-20,2,89.08,Indian,iOS,369,46.67,133.61,2,0
d7665cda-fe04-4059-b985-fb6217dc8eff,2024-11-01,2025-02-06,30,1345.66,Burgers,Android,230,37.7,2018.49,30,0
a5d04d53-1e12-42e3-b272-92b6762172ed,2025-09-15,2024-10-15,8,435.35,Burgers,Android,344,50.2,653.03,8,0
4ab7706e-b773-40ca-aec2-59dc7f95897c,2025-05-24,2025-05-06,46,3471.35,Pizza,iOS,141,66.25,5207.03,46,0
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,2023-04-04,2024-10-18,9,453.97,Asian,iOS,341,50.06,680.96,9,0
25074181-8d1f-4540-b4ef-f5453e652603,2024-09-02,2025-07-06,62,3570.44,Arabic,Android,80,53.52,5605.66,62,1
bf0d073d-821c-4336-9970-cf60ebff8d15,2024-07-01,2025-04-15,46,3605.62,Pizza,iOS,162,66.15,5408.43,46,0
c5ce099c-46b8-4659-91df-12d7dd30de89,2024-05-14,2025-07-01,59,3302.2,Burgers,Android,85,64.13,4953.3,59,0
c9a7d91f-ef2a-4713-9702-10496a39aaa6,2024-02-06,2025-06-15,56,4725.43,Indian,iOS,101,99.78,7088.14,56,0
b9de7a3a-4868-42b9-80a8-1de9d20f87d0,2025-08-10,2024-09-20,1,50.64,Arabic,iOS,369,45.67,75.97,1,0
a8f1e091-ffb8-402d-9475-dbc996418ced,2022-08-17,2025-01-06,25,2075.13,Indian,Android,261,79.23,3112.7,25,0
7bfdcc12-89e0-4ab3-b250-ee18260a5962,2023-09-17,2025-09-23,137,19261.76,Italian,Android,1,153.95,30392.63,137,6
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,2023-06-03,2025-08-31,298,38649.58,Pizza,iOS,24,107.5,58474.37,298,2
fb140bc3-304b-4590-9e9e-37575260001e,2023-02-05,2025-01-08,25,1637.6,Italian,Web,259,78.38,2456.39,25,0
db23aa8c-3bca-4f85-a20a-60ac9261549d,2023-10-28,2025-06-19,55,3133.04,Arabic,iOS,97,60.62,4699.56,55,0
7914f8a8-bea4-4f31-9174-00f80b2c782a,2024-04-13,2025-08-30,269,38174.35,Indian,iOS,25,157.19,59511.52,269,9
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,2025-02-20,2025-04-12,45,2907.02,Italian,iOS,165,68.32,4610.54,45,1
26f05fcf-fb16-45db-a6ea-b79ed21c82f8,2023-09-21,2025-01-15,25,1375.23,Healthy,Web,252,46.51,2062.85,25,0
f72169bb-8096-4718-a051-acef097a1e10,2025-08-09,2024-10-27,8,397.55,Arabic,iOS,332,46.48,596.33,8,0
d85480f0-dfca-40b7-99b1-7e80dea4ae17,2024-11-28,2024-12-19,23,1324.25,Burgers,iOS,279,67.78,2236.38,23,1
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,2024-08-11,2025-02-05,30,1543.09,Burgers,Web,231,58.87,2564.63,30,1
f84f16b3-a79f-4faf-9ef5-768968f45bce,2025-03-05,2024-12-30,22,1074.54,Italian,iOS,268,53.69,2111.8,22,2
43d88870-f81d-4aa1-8812-0a8e78308930,2023-01-15,2025-08-26,135,17584.42,Healthy,iOS,29,153.04,26876.63,135,2
148f8b74-a65b-41f2-a5c1-7795b15516bc,2023-05-29,2025-09-05,256,19801.52,Italian,Android,19,68.49,30452.27,256,3
889b78d5-dbfd-497e-aca2-b148da330aa1,2024-04-14,2025-04-26,47,3775.39,Pizza,iOS,151,83.92,5913.08,47,1
e32f2e63-b7fd-4d71-a075-e9275110b492,2023-06-29,2025-09-16,157,18981.82,Arabic,Android,8,117.7,30722.73,157,9
9e11d2cd-0930-4ef6-8a80-068ddf547e50,2024-01-04,2024-10-30,9,767.32,Arabic,iOS,329,74.82,1150.98,9,0
4991ab9b-ebc2-426f-af34-cf65a193c4b2,2025-07-02,2024-10-19,8,435.63,Healthy,Android,340,58.55,653.44,8,0
fa745761-6f18-4108-9723-199dbf2c14a0,2025-09-23,2024-09-21,2,105.66,Indian,Web,368,58.02,158.49,2,0
19bad7ae-df61-4a5c-b432-3070a23d4c2f,2023-12-05,2024-12-15,20,1405.01,Healthy,iOS,283,69.42,2357.52,20,1
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,2024-08-13,2024-11-24,13,895.48,Asian,iOS,304,71.45,1593.22,13,1
5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,2025-06-30,2024-10-07,5,154.36,Burgers,iOS,352,26.94,231.54,5,0
697c3923-87fa-441a-be83-b91f25440fe0,2022-11-09,2024-12-04,18,1420.85,Burgers,iOS,294,70.27,2131.28,18,0
2cd1586a-2b84-4c67-ae18-3554cae28e66,2025-08-15,2024-10-08,6,324.9,Italian,iOS,351,61.19,487.35,6,0
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,2022-11-21,2025-09-20,158,20488.49,Pizza,iOS,4,140.45,31482.74,158,3
3b70b3a1-24a3-4cf2-9549-c931e9af299d,2023-03-19,2025-09-04,232,29890.98,Indian,Android,20,107.64,45336.48,232,2
aab612c9-415d-474a-b5a6-69814104a8b5,2023-02-11,2025-07-23,61,5326.8,Burgers,Android,63,84.57,8240.19,61,1
49a23a89-e6b5-492c-b71a-d655cdfc6ee0,2022-10-01,2025-09-15,247,36874.66,Arabic,Android,9,142.35,56561.99,247,5
f1faf665-7115-43f3-92e8-9d1028711733,2025-01-31,2024-11-29,19,1014.23,Asian,iOS,299,43.22,1521.34,19,0
f6478986-a391-4c99-8c95-5f6a966b1964,2025-07-27,2024-09-24,5,267.39,Pizza,iOS,365,61.02,401.08,5,0
4d57d880-d865-469a-b4f3-310340066ff2,2025-08-03,2024-10-09,4,216.32,Arabic,iOS,350,53.71,324.48,4,0
1b4da0fe-7bb3-4605-9a74-3152627b41a1,2022-04-30,2025-03-17,39,2631.49,Asian,Android,191,74.64,4197.23,39,1
4bbe4aff-9326-4ffd-9be4-bf5192698698,2023-03-16,2025-08-25,80,11504.79,Burgers,iOS,30,170.08,17757.18,80,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,2024-09-18,2025-09-14,184,16515.53,Asian,iOS,10,100.07,26023.29,184,5
dd750e98-90e0-495f-8212-b554464458b4,2023-09-15,2025-05-05,48,2700.25,Arabic,Android,142,46.05,4550.38,48,2
e91e314e-0c8e-49e3-b93e-08d5bea29dfe,2025-02-06,2025-03-30,42,2976.72,Pizza,Web,178,63.41,4465.08,42,0
e726be23-e776-4886-9534-ee1d7f2984f5,2025-08-19,2024-10-16,7,292.62,Indian,iOS,343,46.61,438.94,7,0
cd4b69a9-9b68-4c88-bae9-09fecc8218da,2022-08-03,2024-10-11,7,553.04,Indian,Web,348,73.89,829.57,7,0
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,2022-10-15,2025-08-06,65,3546.65,Indian,Android,49,48.57,5319.97,65,0
ae4c84ff-a8c0-4f05-8478-f6f1b88ec318,2025-08-25,2024-09-19,1,59.42,Indian,Android,370,57.13,89.12,1,0
a0a11839-e745-4704-98df-bc3ca0d4de3d,2025-09-08,2024-09-14,2,64.9,Healthy,Web,375,32.25,97.36,2,0
088a93ec-70d9-49f8-89e2-60744f1639a0,2023-09-02,2024-12-10,20,1329.41,Italian,Android,288,67.68,2244.12,20,1
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,2023-06-21,2024-11-27,14,1247.71,Healthy,iOS,301,89.02,2121.57,14,1
336749b5-2cf6-4f75-aa5e-6920bf5ae7e6,2024-04-27,2025-02-07,31,1262.25,Burgers,iOS,229,43.32,1893.38,31,0
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,2022-02-16,2025-04-08,44,3933.58,Asian,iOS,169,72.49,6150.37,44,1
2a1f955a-d499-4a99-85c4-5a3ee9da484a,2024-10-16,2025-04-15,44,1945.63,Pizza,Android,162,49.92,3168.45,44,1
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,2022-07-02,2024-12-10,16,1134.93,Healthy,Android,288,79.24,1702.4,16,0
cde22f1c-56b6-4afc-9ed2-55d0bf1e8366,2024-02-25,2025-05-10,51,2949.52,Burgers,Android,137,58.3,4924.27,51,2
c1101266-2408-46dc-9346-d1a9f6802cdb,2023-12-17,2025-01-20,25,1857.18,Asian,iOS,247,67.66,3285.77,25,2
aca5e2fd-b966-442a-ad23-8d36dc322c97,2025-08-30,2024-12-15,17,1287.91,Asian,Android,283,65.22,2181.87,17,1
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,2024-09-09,2025-09-08,81,6432.33,Indian,iOS,16,79.58,10648.5,81,4
43b38eb4-0390-4c5d-a502-d6a2ca6a2224,2022-10-30,2025-01-02,25,1975.19,Italian,Android,265,94.72,2962.78,25,0
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,2023-10-21,2025-09-04,118,13544.09,Arabic,iOS,20,93.17,20816.14,118,2
a377f6f1-d289-40ab-a18a-e30595a5bafa,2025-01-27,2025-04-15,44,2089.85,Asian,Android,162,53.56,3384.77,44,1
78b2b549-3bdb-409e-acc2-16a01bbc91f7,2025-08-11,2024-12-10,20,1521.04,Arabic,Android,288,70.4,2531.56,20,1
53f8382b-8fb8-44e4-b173-8856e25d36eb,2021-10-21,2025-02-12,34,1936.32,Indian,iOS,224,64.38,3154.47,34,1
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,2024-07-24,2025-08-30,90,11625.63,Italian,Android,25,142.03,18188.45,90,3
a6348e78-4d5c-45c7-b379-cb1ee8cda0cc,2025-05-18,2024-12-03,14,1011.47,Burgers,Android,295,65.14,1767.2,14,1
0986bbeb-f23e-423d-8b9b-d93423c86d30,2023-07-19,2025-09-18,276,34474.1,Indian,Android,6,133.98,52961.16,276,5
3c1bdacc-18e1-4331-9dba-12677e1ca5a1,2022-08-23,2025-08-11,67,4262.22,Italian,iOS,44,56.38,6893.33,67,2
5efa9c5b-7421-4f46-a37e-4b0122bae10e,2024-05-23,2025-06-30,57,4339.21,Indian,Android,86,87.43,7008.82,57,2
8a4a0e2d-f22b-4b98-b24c-c64fbe3e6e57,2025-08-24,2024-09-08,2,99.05,Pizza,iOS,381,39.62,398.57,2,1
e2aa7a5d-278e-400d-ba02-66efbe055787,2024-07-26,2024-12-19,23,1715.4,Italian,iOS,279,71.01,2573.1,23,0
9d9b6231-7d45-48ef-956c-e8ea19597b5a,2024-07-23,2025-02-20,34,1933.16,Indian,iOS,216,67.46,2899.75,34,0
b0b63bcf-0860-4833-879d-0cdaf396ea37,2022-12-15,2025-04-29,46,3586.74,Italian,Android,148,93.0,5880.11,46,2
3c71e0be-f357-4560-b1d7-966571818dcf,2025-07-29,2024-09-24,1,38.45,Healthy,Android,365,32.49,307.67,1,1
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,2024-06-10,2025-08-30,79,5821.5,Asian,Android,25,72.77,9232.25,79,2
0f8035f5-5bd2-4c98-a513-5ea0fa53e34d,2024-10-26,2025-01-10,23,1603.74,Arabic,Android,257,80.96,2405.61,23,0
f2f25eef-1f45-4bfd-b7dc-67e030974b2b,2025-07-31,2024-08-31,1,59.67,Indian,iOS,389,60.42,89.51,1,0
364c911a-a9ab-464a-9777-e8cb74685b98,2025-06-05,2024-12-29,20,1596.35,Burgers,iOS,269,80.5,2644.53,20,1
0cf2b69b-0577-4ea9-b899-924698de8ebb,2025-08-22,2024-10-03,5,164.08,Arabic,Android,356,35.04,496.12,5,1
c9776598-203c-4c25-bd23-5def3e5a87e3,2025-09-04,2024-10-06,5,254.17,Italian,iOS,353,59.18,381.25,5,0
8de08fc2-c3e1-4a85-946e-f10411906f50,2024-11-10,2025-03-09,38,1779.28,Healthy,Android,199,45.8,3168.93,38,2
3ba5cd2f-dea4-4c19-9024-3d723748967f,2025-07-14,2024-09-23,4,132.51,Burgers,Web,366,32.96,198.76,4,0
989240ac-e689-43a9-89e4-8e8c25c61c45,2025-07-25,2024-10-08,7,416.61,Indian,iOS,351,57.3,624.91,7,0
fcce96f6-250a-4578-bbe9-4499dbc080fd,2022-09-26,2025-06-17,55,4050.85,Indian,iOS,99,65.96,8326.28,55,9
1c24220e-2cab-47e7-8c6b-66e5402adf9c,2025-07-07,2024-09-16,3,107.65,Indian,Android,373,32.74,161.47,3,0
5bb5c40c-03cd-42e3-a1bd-db4106998731,2024-01-20,2025-08-27,95,7026.18,Indian,iOS,28,60.25,12789.26,95,9
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,2024-02-06,2025-06-08,53,3113.24,Indian,Android,108,48.04,4669.86,53,0
6bc4123e-bde1-4c1b-a073-3f6d0d6a05b3,2024-01-30,2025-01-24,26,1158.39,Italian,iOS,243,44.69,1737.59,26,0
72c22a16-79eb-4168-9045-56e5bee3eb79,2023-04-23,2025-01-10,23,1564.55,Burgers,Android,257,58.91,2846.82,23,2
73b6a09b-1bea-46ac-97fa-7f0483639007,2024-01-24,2025-08-03,65,5106.48,Arabic,Web,52,72.57,7909.73,65,1
ba2c98ce-0b19-488e-9d77-a45ef206c269,2023-03-30,2024-11-09,12,1014.18,Italian,iOS,319,91.87,1521.27,12,0
4d37a539-857d-43b3-a8ad-df36ddf275eb,2024-01-30,2024-12-26,22,1200.75,Healthy,iOS,272,53.62,1801.12,22,0
ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,2024-08-24,2025-02-08,29,2204.37,Italian,iOS,228,70.57,3306.56,29,0
1ba362e7-afa4-45e5-ad20-449666d06371,2025-08-07,2024-09-17,2,81.72,Pizza,Web,372,32.85,122.57,2,0
e63658c9-12d0-498d-b18d-4d05e8e22743,2025-08-08,2024-09-16,4,140.62,Asian,Android,373,38.54,210.93,4,0
204e178c-10d0-4d11-a5f9-34bf9bb96155,2021-12-21,2024-10-24,6,302.81,Italian,Android,335,46.33,454.21,6,0
b64fa54a-8c61-4654-95da-75c1a21150f9,2023-04-13,2025-09-01,262,35276.15,Indian,iOS,23,126.2,54914.23,262,8
4b7e6b3c-87d2-42a6-98ee-ac2bfe9fecaa,2024-05-19,2025-02-01,27,1516.21,Arabic,Android,235,57.11,2274.31,27,0
cb08587d-1963-426d-ae21-8b099afd4015,2024-08-21,2025-03-26,41,2988.77,Pizza,Android,182,85.05,4733.16,41,1
e0b15aba-a6a2-4967-a79b-44b6da509fed,2025-02-18,2025-04-10,45,2507.35,Healthy,Android,167,55.98,3761.03,45,0
6e191042-370b-4063-9d90-e79eb888f6ed,2024-04-08,2025-09-14,114,11134.4,Burgers,iOS,10,91.41,17951.6,114,5
d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,2023-08-20,2025-09-07,288,21812.24,Asian,Android,17,78.64,34468.36,288,7
50032b35-1857-4baf-bac7-e2b96a7e4c36,2025-08-05,2024-10-31,8,292.29,Indian,iOS,328,35.86,688.44,8,1
f41ea3ac-5fd2-4109-8140-752caa448259,2025-08-03,2024-10-09,8,474.59,Pizza,iOS,350,50.68,711.88,8,0
175a81ec-112f-4612-b969-9ed2ec48bf55,2022-03-10,2025-05-28,55,2801.37,Arabic,Web,119,50.09,4452.06,55,1
be9d61ee-18b8-4245-ae8f-75a117dded81,2024-05-24,2025-09-20,219,21896.56,Arabic,Android,4,115.52,33844.84,219,4
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,2023-12-12,2025-07-21,63,5572.06,Asian,Android,65,84.4,8358.09,63,0
ab85fd59-5463-4dc7-8fca-7b6a8fc42092,2024-11-26,2024-12-25,22,1356.7,Pizza,iOS,273,69.9,2285.05,22,1
f0ede303-aa53-419c-9fa4-bb9f5a856750,2023-12-23,2025-02-15,30,1610.94,Burgers,iOS,221,63.72,2416.41,30,0
0d2b91ef-b897-4ec5-aa74-bb18de3b496f,2025-09-01,2024-10-31,8,479.93,Pizza,Android,328,67.59,719.9,8,0
1a85910d-5a05-4c11-8ffc-a6b199b479d4,2024-08-20,2025-01-15,28,2095.14,Healthy,iOS,252,71.69,3142.71,28,0
7b70c3b8-a81f-4ec3-a79c-658a36760ce5,2025-08-16,2024-09-18,3,101.91,Healthy,iOS,371,35.32,152.87,3,0
8e676a01-d86a-4460-99a1-120e1bb43332,2023-03-07,2025-08-31,295,39306.03,Burgers,iOS,24,109.67,60209.05,295,5
39e58ff0-92f8-47d4-8750-3f1dc33a1f6c,2023-06-20,2025-09-12,119,9746.54,Burgers,Android,12,82.33,15619.81,119,4
c4767556-f97b-42dd-8f9b-72aed85c16bd,2025-09-06,2024-10-06,7,288.82,Italian,iOS,353,36.36,433.23,7,0
8e867f3c-a487-4eab-accb-461a9d132363,2025-09-07,2024-09-03,1,40.87,Arabic,iOS,386,47.32,61.3,1,0
b18753e6-d457-4ad9-a867-a096edd877c8,2025-06-28,2024-10-21,7,330.44,Burgers,iOS,338,41.55,745.66,7,1
c32d4526-b3e4-410a-85f5-0c522e2fbf77,2025-07-20,2024-09-03,1,56.79,Healthy,Android,386,65.5,85.19,1,0
2e709838-0190-4620-99dc-abd056febfb9,2025-07-23,2024-10-08,7,364.15,Pizza,Android,351,60.95,546.22,7,0
11d059b2-6699-4d99-a847-bce790fa6b57,2025-09-11,2024-10-11,8,311.85,Pizza,iOS,348,43.73,467.78,8,0
177d6e7e-07d9-44ce-b8c8-8faea2178f84,2022-02-26,2025-05-30,51,4570.71,Italian,iOS,117,107.35,6856.07,51,0
74222167-6b7a-4460-a04e-46cb3712f2d1,2024-03-22,2025-09-11,85,11622.18,Healthy,Android,13,113.16,17933.27,85,2
530ac1c7-b8ba-4368-8fc7-77685ebbcca5,2022-10-02,2024-10-11,5,419.18,Arabic,iOS,348,70.04,878.78,5,1
e222b6a6-15bf-4e97-98a2-1f1c914dcfae,2025-04-14,2025-03-25,39,1598.22,Burgers,Android,183,41.79,2397.33,39,0
0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,2025-06-30,2024-10-12,5,293.27,Indian,Android,347,53.95,439.9,5,0
6c8c3b6a-a974-4079-b16f-da0a45a88829,2023-10-02,2024-12-10,20,1382.61,Italian,iOS,288,74.94,2073.91,20,0
372f871a-45ee-432d-aa07-f2137129cec7,2023-03-10,2024-11-02,12,740.41,Healthy,Android,326,55.93,1110.61,12,0
1c6345ab-6e0e-41e8-985d-3f861d2324e6,2023-12-30,2024-12-18,21,1588.0,Pizza,Android,280,78.75,3132.0,21,3
86e52753-7c93-46cc-97d7-a560adb14670,2023-04-19,2025-09-14,130,16585.83,Burgers,Android,10,125.0,27128.75,130,9
fc04a168-652f-4b49-b873-e57f0ba078e8,2024-01-24,2025-09-04,209,23429.38,Healthy,Android,20,121.7,35894.06,209,3
f200c261-4d29-41ab-b455-12f701f7c7ec,2025-08-18,2024-10-18,7,235.19,Italian,iOS,341,36.56,602.79,7,1
4a193501-4169-49fc-83a0-0c6f2321d1e1,2022-05-13,2025-05-22,53,3323.28,Arabic,iOS,125,62.98,4984.93,53,0
6e3f683a-bf3c-4140-bf54-a51101fa964e,2022-09-18,2025-05-24,54,3708.65,Burgers,iOS,123,80.78,5562.98,54,0
3ae88926-b423-4cde-8857-511761554667,2024-01-31,2025-01-25,28,1752.78,Italian,Web,242,64.4,2879.17,28,1
